doc_id,countries,count,date,year,type
doc_0001,bg,9,1916-10-19,1916,note
doc_0001,fr,1,1916-10-19,1916,note
doc_0001,gb,2,1916-10-19,1916,note
doc_0001,gr,2,1916-10-19,1916,note
doc_0001,ro,1,1916-10-19,1916,note
doc_0001,rs,3,1916-10-19,1916,note
doc_0003,gb,1,1916-10-19,1916,note
doc_0005,de,1,1916-10-19,1916,note
doc_0005,us,3,1916-10-19,1916,note
doc_0006,ah,23,1916-10-19,1916,article
doc_0006,am,1,1916-10-19,1916,article
doc_0006,at,84,1916-10-19,1916,article
doc_0006,ba,2,1916-10-19,1916,article
doc_0006,be,8,1916-10-19,1916,article
doc_0006,bg,3,1916-10-19,1916,article
doc_0006,cg,2,1916-10-19,1916,article
doc_0006,ch,3,1916-10-19,1916,article
doc_0006,cs,13,1916-10-19,1916,article
doc_0006,de,220,1916-10-19,1916,article
doc_0006,eg,2,1916-10-19,1916,article
doc_0006,fr,15,1916-10-19,1916,article
doc_0006,gb,21,1916-10-19,1916,article
doc_0006,gr,3,1916-10-19,1916,article
doc_0006,hu,11,1916-10-19,1916,article
doc_0006,in,3,1916-10-19,1916,article
doc_0006,iq,4,1916-10-19,1916,article
doc_0006,ir,2,1916-10-19,1916,article
doc_0006,it,7,1916-10-19,1916,article
doc_0006,ma,2,1916-10-19,1916,article
doc_0006,me,2,1916-10-19,1916,article
doc_0006,nl,7,1916-10-19,1916,article
doc_0006,pl,8,1916-10-19,1916,article
doc_0006,ro,2,1916-10-19,1916,article
doc_0006,rs,4,1916-10-19,1916,article
doc_0006,ru,32,1916-10-19,1916,article
doc_0006,sy,1,1916-10-19,1916,article
doc_0006,tr,32,1916-10-19,1916,article
doc_0006,za,1,1916-10-19,1916,article
doc_0007,be,1,1916-10-19,1916,note
doc_0007,de,9,1916-10-19,1916,note
doc_0007,fr,1,1916-10-19,1916,note
doc_0007,gb,3,1916-10-19,1916,note
doc_0007,rs,1,1916-10-19,1916,note
doc_0007,ru,1,1916-10-19,1916,note
doc_0007,tr,1,1916-10-19,1916,note
doc_0007,us,2,1916-10-19,1916,note
doc_0007,va,1,1916-10-19,1916,note
doc_0008,ah,1,1916-10-19,1916,note
doc_0008,al,2,1916-10-19,1916,note
doc_0008,at,2,1916-10-19,1916,note
doc_0008,bg,1,1916-10-19,1916,note
doc_0008,de,1,1916-10-19,1916,note
doc_0008,gr,1,1916-10-19,1916,note
doc_0008,hu,1,1916-10-19,1916,note
doc_0008,kv,1,1916-10-19,1916,note
doc_0008,rs,4,1916-10-19,1916,note
doc_0009,de,3,1916-10-19,1916,note
doc_0010,de,2,1916-10-19,1916,article
doc_0010,hu,1,1916-10-19,1916,article
doc_0011,ah,2,1916-10-19,1916,article
doc_0011,at,2,1916-10-19,1916,article
doc_0011,be,2,1916-10-19,1916,article
doc_0011,bg,2,1916-10-19,1916,article
doc_0011,de,11,1916-10-19,1916,article
doc_0011,gb,2,1916-10-19,1916,article
doc_0011,gr,1,1916-10-19,1916,article
doc_0011,hu,58,1916-10-19,1916,article
doc_0011,ro,52,1916-10-19,1916,article
doc_0011,rs,2,1916-10-19,1916,article
doc_0011,ru,3,1916-10-19,1916,article
doc_0011,tr,5,1916-10-19,1916,article
doc_0011,ua,1,1916-10-19,1916,article
doc_0012,at,1,1916-10-19,1916,note
doc_0012,de,2,1916-10-19,1916,note
doc_0012,fr,2,1916-10-19,1916,note
doc_0012,gb,1,1916-10-19,1916,note
doc_0012,it,2,1916-10-19,1916,note
doc_0013,be,1,1916-10-26,1916,note
doc_0013,bg,7,1916-10-26,1916,note
doc_0013,ch,1,1916-10-26,1916,note
doc_0013,de,1,1916-10-26,1916,note
doc_0013,hu,1,1916-10-26,1916,note
doc_0013,mk,1,1916-10-26,1916,note
doc_0013,rs,7,1916-10-26,1916,note
doc_0013,ru,1,1916-10-26,1916,note
doc_0013,tr,1,1916-10-26,1916,note
doc_0014,ah,2,1916-10-26,1916,article
doc_0014,al,2,1916-10-26,1916,article
doc_0014,at,17,1916-10-26,1916,article
doc_0014,ba,1,1916-10-26,1916,article
doc_0014,be,2,1916-10-26,1916,article
doc_0014,ch,3,1916-10-26,1916,article
doc_0014,de,7,1916-10-26,1916,article
doc_0014,es,1,1916-10-26,1916,article
doc_0014,fr,2,1916-10-26,1916,article
doc_0014,gr,1,1916-10-26,1916,article
doc_0014,hr,3,1916-10-26,1916,article
doc_0014,hu,2,1916-10-26,1916,article
doc_0014,it,68,1916-10-26,1916,article
doc_0014,me,1,1916-10-26,1916,article
doc_0014,pl,1,1916-10-26,1916,article
doc_0014,rs,22,1916-10-26,1916,article
doc_0014,ru,2,1916-10-26,1916,article
doc_0014,si,3,1916-10-26,1916,article
doc_0014,tr,1,1916-10-26,1916,article
doc_0014,yu,42,1916-10-26,1916,article
doc_0014,za,1,1916-10-26,1916,article
doc_0015,ah,13,1916-10-26,1916,article
doc_0015,at,25,1916-10-26,1916,article
doc_0015,ba,3,1916-10-26,1916,article
doc_0015,be,1,1916-10-26,1916,article
doc_0015,bg,8,1916-10-26,1916,article
doc_0015,de,26,1916-10-26,1916,article
doc_0015,eg,1,1916-10-26,1916,article
doc_0015,fr,6,1916-10-26,1916,article
doc_0015,gb,13,1916-10-26,1916,article
doc_0015,hr,20,1916-10-26,1916,article
doc_0015,hu,18,1916-10-26,1916,article
doc_0015,it,52,1916-10-26,1916,article
doc_0015,me,6,1916-10-26,1916,article
doc_0015,pl,1,1916-10-26,1916,article
doc_0015,ro,1,1916-10-26,1916,article
doc_0015,rs,74,1916-10-26,1916,article
doc_0015,ru,5,1916-10-26,1916,article
doc_0015,si,3,1916-10-26,1916,article
doc_0015,tr,3,1916-10-26,1916,article
doc_0015,us,1,1916-10-26,1916,article
doc_0015,yu,48,1916-10-26,1916,article
doc_0016,gb,1,1916-10-26,1916,note
doc_0017,in,5,1916-10-26,1916,note
doc_0017,iq,1,1916-10-26,1916,note
doc_0018,de,4,1916-10-26,1916,note
doc_0018,gb,2,1916-10-26,1916,note
doc_0018,ru,3,1916-10-26,1916,note
doc_0018,us,1,1916-10-26,1916,note
doc_0019,ru,2,1916-10-26,1916,note
doc_0020,ah,2,1916-10-26,1916,article
doc_0020,at,14,1916-10-26,1916,article
doc_0020,ba,1,1916-10-26,1916,article
doc_0020,bg,1,1916-10-26,1916,article
doc_0020,cs,3,1916-10-26,1916,article
doc_0020,de,1,1916-10-26,1916,article
doc_0020,hu,5,1916-10-26,1916,article
doc_0020,rs,1,1916-10-26,1916,article
doc_0020,tr,1,1916-10-26,1916,article
doc_0020,yu,1,1916-10-26,1916,article
doc_0021,am,1,1916-10-26,1916,article
doc_0021,at,1,1916-10-26,1916,article
doc_0021,de,23,1916-10-26,1916,article
doc_0021,fr,1,1916-10-26,1916,article
doc_0021,ru,5,1916-10-26,1916,article
doc_0022,de,3,1916-10-26,1916,note
doc_0022,fr,8,1916-10-26,1916,note
doc_0023,bg,1,1916-10-26,1916,article
doc_0023,fr,1,1916-10-26,1916,article
doc_0023,gb,1,1916-10-26,1916,article
doc_0023,gr,17,1916-10-26,1916,article
doc_0023,mk,2,1916-10-26,1916,article
doc_0023,tr,2,1916-10-26,1916,article
doc_0024,de,25,1916-11-02,1916,article
doc_0024,fr,88,1916-11-02,1916,article
doc_0024,gb,28,1916-11-02,1916,article
doc_0024,gr,1,1916-11-02,1916,article
doc_0024,jw,1,1916-11-02,1916,article
doc_0025,de,2,1916-11-02,1916,note
doc_0025,gb,6,1916-11-02,1916,note
doc_0026,ab,1,1916-11-02,1916,article
doc_0026,ah,21,1916-11-02,1916,article
doc_0026,at,29,1916-11-02,1916,article
doc_0026,ba,1,1916-11-02,1916,article
doc_0026,ch,3,1916-11-02,1916,article
doc_0026,cs,9,1916-11-02,1916,article
doc_0026,de,48,1916-11-02,1916,article
doc_0026,eg,2,1916-11-02,1916,article
doc_0026,fr,25,1916-11-02,1916,article
doc_0026,hr,2,1916-11-02,1916,article
doc_0026,hu,5,1916-11-02,1916,article
doc_0026,iq,1,1916-11-02,1916,article
doc_0026,it,3,1916-11-02,1916,article
doc_0026,pl,3,1916-11-02,1916,article
doc_0026,re,1,1916-11-02,1916,article
doc_0026,rs,2,1916-11-02,1916,article
doc_0026,ru,3,1916-11-02,1916,article
doc_0026,tr,3,1916-11-02,1916,article
doc_0026,va,1,1916-11-02,1916,article
doc_0027,ah,4,1916-11-02,1916,article
doc_0027,am,1,1916-11-02,1916,article
doc_0027,at,3,1916-11-02,1916,article
doc_0027,bg,1,1916-11-02,1916,article
doc_0027,cs,4,1916-11-02,1916,article
doc_0027,de,8,1916-11-02,1916,article
doc_0027,gb,1,1916-11-02,1916,article
doc_0027,gr,1,1916-11-02,1916,article
doc_0027,hr,2,1916-11-02,1916,article
doc_0027,hu,3,1916-11-02,1916,article
doc_0027,it,4,1916-11-02,1916,article
doc_0027,me,1,1916-11-02,1916,article
doc_0027,pl,1,1916-11-02,1916,article
doc_0027,ro,5,1916-11-02,1916,article
doc_0027,rs,7,1916-11-02,1916,article
doc_0027,ru,11,1916-11-02,1916,article
doc_0027,si,2,1916-11-02,1916,article
doc_0027,tr,5,1916-11-02,1916,article
doc_0027,yu,16,1916-11-02,1916,article
doc_0028,ch,1,1916-11-02,1916,note
doc_0028,de,4,1916-11-02,1916,note
doc_0028,it,1,1916-11-02,1916,note
doc_0028,ru,6,1916-11-02,1916,note
doc_0029,de,1,1916-11-02,1916,note
doc_0029,fr,2,1916-11-02,1916,note
doc_0029,gb,1,1916-11-02,1916,note
doc_0029,gr,13,1916-11-02,1916,note
doc_0030,ah,3,1916-11-02,1916,article
doc_0030,at,3,1916-11-02,1916,article
doc_0030,bg,4,1916-11-02,1916,article
doc_0030,de,13,1916-11-02,1916,article
doc_0030,fr,3,1916-11-02,1916,article
doc_0030,gb,1,1916-11-02,1916,article
doc_0030,gr,5,1916-11-02,1916,article
doc_0030,me,1,1916-11-02,1916,article
doc_0030,pl,1,1916-11-02,1916,article
doc_0030,ro,13,1916-11-02,1916,article
doc_0030,rs,2,1916-11-02,1916,article
doc_0030,ru,4,1916-11-02,1916,article
doc_0030,tr,4,1916-11-02,1916,article
doc_0030,yu,1,1916-11-02,1916,article
doc_0031,de,4,1916-11-02,1916,note
doc_0031,ro,1,1916-11-02,1916,note
doc_0032,ah,1,1916-11-02,1916,article
doc_0032,at,1,1916-11-02,1916,article
doc_0032,ca,1,1916-11-02,1916,article
doc_0032,cs,2,1916-11-02,1916,article
doc_0032,de,3,1916-11-02,1916,article
doc_0032,gb,2,1916-11-02,1916,article
doc_0032,hr,1,1916-11-02,1916,article
doc_0032,hu,1,1916-11-02,1916,article
doc_0032,pl,1,1916-11-02,1916,article
doc_0032,ru,11,1916-11-02,1916,article
doc_0032,si,1,1916-11-02,1916,article
doc_0032,ua,1,1916-11-02,1916,article
doc_0032,va,1,1916-11-02,1916,article
doc_0032,yu,1,1916-11-02,1916,article
doc_0033,de,1,1916-11-02,1916,note
doc_0033,it,2,1916-11-02,1916,note
doc_0033,ly,1,1916-11-02,1916,note
doc_0034,ah,2,1916-11-02,1916,article
doc_0034,at,5,1916-11-02,1916,article
doc_0034,cs,3,1916-11-02,1916,article
doc_0034,de,17,1916-11-02,1916,article
doc_0034,fr,5,1916-11-02,1916,article
doc_0034,gb,6,1916-11-02,1916,article
doc_0034,hu,1,1916-11-02,1916,article
doc_0034,pl,1,1916-11-02,1916,article
doc_0034,rs,1,1916-11-02,1916,article
doc_0034,ru,2,1916-11-02,1916,article
doc_0034,tr,1,1916-11-02,1916,article
doc_0034,us,1,1916-11-02,1916,article
doc_0034,yu,1,1916-11-02,1916,article
doc_0035,de,8,1916-11-02,1916,note
doc_0035,gb,5,1916-11-02,1916,note
doc_0036,bg,2,1916-11-09,1916,article
doc_0036,de,1,1916-11-09,1916,article
doc_0036,dk,3,1916-11-09,1916,article
doc_0036,fr,4,1916-11-09,1916,article
doc_0036,gb,12,1916-11-09,1916,article
doc_0036,gr,24,1916-11-09,1916,article
doc_0036,rs,5,1916-11-09,1916,article
doc_0036,tr,1,1916-11-09,1916,article
doc_0037,ah,5,1916-11-09,1916,article
doc_0037,at,18,1916-11-09,1916,article
doc_0037,cs,1,1916-11-09,1916,article
doc_0037,de,28,1916-11-09,1916,article
doc_0037,fr,2,1916-11-09,1916,article
doc_0037,gb,2,1916-11-09,1916,article
doc_0037,hr,1,1916-11-09,1916,article
doc_0037,hu,2,1916-11-09,1916,article
doc_0037,it,1,1916-11-09,1916,article
doc_0037,pl,59,1916-11-09,1916,article
doc_0037,re,1,1916-11-09,1916,article
doc_0037,ro,1,1916-11-09,1916,article
doc_0037,ru,21,1916-11-09,1916,article
doc_0037,si,1,1916-11-09,1916,article
doc_0037,yu,2,1916-11-09,1916,article
doc_0038,de,26,1916-11-09,1916,article
doc_0038,dk,3,1916-11-09,1916,article
doc_0038,fr,2,1916-11-09,1916,article
doc_0038,gb,14,1916-11-09,1916,article
doc_0038,nl,1,1916-11-09,1916,article
doc_0038,no,36,1916-11-09,1916,article
doc_0038,ro,1,1916-11-09,1916,article
doc_0038,ru,4,1916-11-09,1916,article
doc_0038,se,13,1916-11-09,1916,article
doc_0038,us,1,1916-11-09,1916,article
doc_0039,fr,2,1916-11-09,1916,note
doc_0039,gb,1,1916-11-09,1916,note
doc_0039,gr,1,1916-11-09,1916,note
doc_0040,au,1,1916-11-09,1916,note
doc_0040,de,2,1916-11-09,1916,note
doc_0040,gb,4,1916-11-09,1916,note
doc_0041,ru,8,1916-11-09,1916,article
doc_0042,ah,13,1916-11-09,1916,article
doc_0042,at,4,1916-11-09,1916,article
doc_0042,ch,1,1916-11-09,1916,article
doc_0042,cs,5,1916-11-09,1916,article
doc_0042,de,42,1916-11-09,1916,article
doc_0042,dk,1,1916-11-09,1916,article
doc_0042,es,1,1916-11-09,1916,article
doc_0042,fr,6,1916-11-09,1916,article
doc_0042,gb,6,1916-11-09,1916,article
doc_0042,hu,2,1916-11-09,1916,article
doc_0042,it,2,1916-11-09,1916,article
doc_0042,jp,1,1916-11-09,1916,article
doc_0042,jw,1,1916-11-09,1916,article
doc_0042,nl,1,1916-11-09,1916,article
doc_0042,no,1,1916-11-09,1916,article
doc_0042,pl,2,1916-11-09,1916,article
doc_0042,pt,1,1916-11-09,1916,article
doc_0042,ro,1,1916-11-09,1916,article
doc_0042,rs,1,1916-11-09,1916,article
doc_0042,ru,9,1916-11-09,1916,article
doc_0042,se,1,1916-11-09,1916,article
doc_0042,tr,10,1916-11-09,1916,article
doc_0042,ua,1,1916-11-09,1916,article
doc_0042,us,2,1916-11-09,1916,article
doc_0043,ah,22,1916-11-09,1916,article
doc_0043,at,27,1916-11-09,1916,article
doc_0043,bg,1,1916-11-09,1916,article
doc_0043,cs,24,1916-11-09,1916,article
doc_0043,de,64,1916-11-09,1916,article
doc_0043,dk,3,1916-11-09,1916,article
doc_0043,dz,1,1916-11-09,1916,article
doc_0043,eg,3,1916-11-09,1916,article
doc_0043,fr,5,1916-11-09,1916,article
doc_0043,gb,4,1916-11-09,1916,article
doc_0043,gr,4,1916-11-09,1916,article
doc_0043,hr,2,1916-11-09,1916,article
doc_0043,hu,17,1916-11-09,1916,article
doc_0043,in,1,1916-11-09,1916,article
doc_0043,it,6,1916-11-09,1916,article
doc_0043,lt,2,1916-11-09,1916,article
doc_0043,ly,1,1916-11-09,1916,article
doc_0043,pl,15,1916-11-09,1916,article
doc_0043,re,1,1916-11-09,1916,article
doc_0043,ro,6,1916-11-09,1916,article
doc_0043,rs,8,1916-11-09,1916,article
doc_0043,ru,19,1916-11-09,1916,article
doc_0043,si,2,1916-11-09,1916,article
doc_0043,tr,26,1916-11-09,1916,article
doc_0043,yu,3,1916-11-09,1916,article
doc_0044,be,2,1916-11-09,1916,note
doc_0044,de,10,1916-11-09,1916,note
doc_0044,es,1,1916-11-09,1916,note
doc_0044,fr,1,1916-11-09,1916,note
doc_0044,gb,1,1916-11-09,1916,note
doc_0044,ie,1,1916-11-09,1916,note
doc_0044,it,2,1916-11-09,1916,note
doc_0044,jw,1,1916-11-09,1916,note
doc_0045,ah,1,1916-11-09,1916,note
doc_0045,de,9,1916-11-09,1916,note
doc_0045,ro,8,1916-11-09,1916,note
doc_0046,al,1,1916-11-16,1916,article
doc_0046,at,1,1916-11-16,1916,article
doc_0046,bg,2,1916-11-16,1916,article
doc_0046,de,6,1916-11-16,1916,article
doc_0046,eg,1,1916-11-16,1916,article
doc_0046,fr,3,1916-11-16,1916,article
doc_0046,gb,7,1916-11-16,1916,article
doc_0046,gr,2,1916-11-16,1916,article
doc_0046,hu,2,1916-11-16,1916,article
doc_0046,jw,1,1916-11-16,1916,article
doc_0046,mk,2,1916-11-16,1916,article
doc_0046,pl,1,1916-11-16,1916,article
doc_0046,tr,15,1916-11-16,1916,article
doc_0047,at,4,1916-11-16,1916,article
doc_0047,be,1,1916-11-16,1916,article
doc_0047,de,25,1916-11-16,1916,article
doc_0047,fr,3,1916-11-16,1916,article
doc_0047,gb,2,1916-11-16,1916,article
doc_0047,rs,2,1916-11-16,1916,article
doc_0047,ru,4,1916-11-16,1916,article
doc_0047,tr,1,1916-11-16,1916,article
doc_0047,us,3,1916-11-16,1916,article
doc_0048,at,3,1916-11-16,1916,article
doc_0048,be,2,1916-11-16,1916,article
doc_0048,cs,3,1916-11-16,1916,article
doc_0048,de,41,1916-11-16,1916,article
doc_0048,fr,5,1916-11-16,1916,article
doc_0048,gb,8,1916-11-16,1916,article
doc_0048,hu,1,1916-11-16,1916,article
doc_0048,it,4,1916-11-16,1916,article
doc_0048,jp,3,1916-11-16,1916,article
doc_0048,pl,5,1916-11-16,1916,article
doc_0048,ro,1,1916-11-16,1916,article
doc_0048,rs,2,1916-11-16,1916,article
doc_0048,ru,62,1916-11-16,1916,article
doc_0048,se,1,1916-11-16,1916,article
doc_0048,tr,1,1916-11-16,1916,article
doc_0048,yu,1,1916-11-16,1916,article
doc_0049,de,1,1916-11-16,1916,note
doc_0050,at,1,1916-11-16,1916,note
doc_0050,gb,1,1916-11-16,1916,note
doc_0050,gi,1,1916-11-16,1916,note
doc_0050,it,3,1916-11-16,1916,note
doc_0050,za,1,1916-11-16,1916,note
doc_0051,ar,2,1916-11-16,1916,note
doc_0051,at,4,1916-11-16,1916,note
doc_0051,bo,1,1916-11-16,1916,note
doc_0051,cl,2,1916-11-16,1916,note
doc_0051,de,1,1916-11-16,1916,note
doc_0051,gb,1,1916-11-16,1916,note
doc_0051,it,5,1916-11-16,1916,note
doc_0051,pe,1,1916-11-16,1916,note
doc_0051,rs,2,1916-11-16,1916,note
doc_0051,uy,1,1916-11-16,1916,note
doc_0051,yu,12,1916-11-16,1916,note
doc_0052,ah,4,1916-11-16,1916,article
doc_0052,am,1,1916-11-16,1916,article
doc_0052,at,21,1916-11-16,1916,article
doc_0052,ba,1,1916-11-16,1916,article
doc_0052,cn,1,1916-11-16,1916,article
doc_0052,cs,10,1916-11-16,1916,article
doc_0052,de,22,1916-11-16,1916,article
doc_0052,eg,1,1916-11-16,1916,article
doc_0052,fr,1,1916-11-16,1916,article
doc_0052,gb,1,1916-11-16,1916,article
doc_0052,hu,4,1916-11-16,1916,article
doc_0052,it,2,1916-11-16,1916,article
doc_0052,jp,1,1916-11-16,1916,article
doc_0052,pl,2,1916-11-16,1916,article
doc_0052,ro,1,1916-11-16,1916,article
doc_0052,rs,3,1916-11-16,1916,article
doc_0052,ru,2,1916-11-16,1916,article
doc_0052,si,1,1916-11-16,1916,article
doc_0052,tr,4,1916-11-16,1916,article
doc_0052,ua,1,1916-11-16,1916,article
doc_0052,yu,1,1916-11-16,1916,article
doc_0053,be,1,1916-11-16,1916,article
doc_0053,ch,2,1916-11-16,1916,article
doc_0053,de,47,1916-11-16,1916,article
doc_0053,fr,82,1916-11-16,1916,article
doc_0053,it,1,1916-11-16,1916,article
doc_0053,pa,2,1916-11-16,1916,article
doc_0054,de,1,1916-11-16,1916,note
doc_0055,ah,1,1916-11-23,1916,note
doc_0055,am,1,1916-11-23,1916,note
doc_0055,de,1,1916-11-23,1916,note
doc_0056,ah,1,1916-11-23,1916,article
doc_0056,de,5,1916-11-23,1916,article
doc_0056,gb,3,1916-11-23,1916,article
doc_0056,us,2,1916-11-23,1916,article
doc_0057,at,1,1916-11-23,1916,article
doc_0057,bg,2,1916-11-23,1916,article
doc_0057,de,6,1916-11-23,1916,article
doc_0057,dk,1,1916-11-23,1916,article
doc_0057,fr,1,1916-11-23,1916,article
doc_0057,gb,1,1916-11-23,1916,article
doc_0057,gr,32,1916-11-23,1916,article
doc_0057,it,1,1916-11-23,1916,article
doc_0057,rs,2,1916-11-23,1916,article
doc_0057,tr,2,1916-11-23,1916,article
doc_0058,de,5,1916-11-23,1916,article
doc_0058,fr,3,1916-11-23,1916,article
doc_0058,gb,6,1916-11-23,1916,article
doc_0058,it,8,1916-11-23,1916,article
doc_0058,rs,1,1916-11-23,1916,article
doc_0058,ru,3,1916-11-23,1916,article
doc_0059,am,1,1916-11-23,1916,article
doc_0059,at,1,1916-11-23,1916,article
doc_0059,de,5,1916-11-23,1916,article
doc_0059,in,1,1916-11-23,1916,article
doc_0059,ir,1,1916-11-23,1916,article
doc_0059,lt,1,1916-11-23,1916,article
doc_0059,md,1,1916-11-23,1916,article
doc_0059,pl,9,1916-11-23,1916,article
doc_0059,ro,3,1916-11-23,1916,article
doc_0059,ru,12,1916-11-23,1916,article
doc_0059,tr,4,1916-11-23,1916,article
doc_0060,de,2,1916-11-23,1916,article
doc_0060,pl,14,1916-11-23,1916,article
doc_0061,ah,1,1916-11-23,1916,article
doc_0061,at,5,1916-11-23,1916,article
doc_0061,be,1,1916-11-23,1916,article
doc_0061,de,35,1916-11-23,1916,article
doc_0061,fr,2,1916-11-23,1916,article
doc_0061,gb,3,1916-11-23,1916,article
doc_0061,jw,2,1916-11-23,1916,article
doc_0061,lt,4,1916-11-23,1916,article
doc_0061,pl,103,1916-11-23,1916,article
doc_0061,ru,31,1916-11-23,1916,article
doc_0062,at,1,1916-11-23,1916,note
doc_0062,de,2,1916-11-23,1916,note
doc_0062,fr,1,1916-11-23,1916,note
doc_0062,gb,1,1916-11-23,1916,note
doc_0062,pl,17,1916-11-23,1916,note
doc_0062,ru,6,1916-11-23,1916,note
doc_0063,ah,1,1916-11-23,1916,article
doc_0063,at,4,1916-11-23,1916,article
doc_0063,ba,1,1916-11-23,1916,article
doc_0063,de,5,1916-11-23,1916,article
doc_0063,rs,3,1916-11-23,1916,article
doc_0063,ru,1,1916-11-23,1916,article
doc_0064,ab,1,1916-11-23,1916,article
doc_0064,ah,3,1916-11-23,1916,article
doc_0064,al,1,1916-11-23,1916,article
doc_0064,at,7,1916-11-23,1916,article
doc_0064,ba,2,1916-11-23,1916,article
doc_0064,bg,64,1916-11-23,1916,article
doc_0064,cs,1,1916-11-23,1916,article
doc_0064,de,13,1916-11-23,1916,article
doc_0064,eg,1,1916-11-23,1916,article
doc_0064,fr,1,1916-11-23,1916,article
doc_0064,gb,6,1916-11-23,1916,article
doc_0064,gr,12,1916-11-23,1916,article
doc_0064,hr,2,1916-11-23,1916,article
doc_0064,hu,20,1916-11-23,1916,article
doc_0064,ir,1,1916-11-23,1916,article
doc_0064,it,3,1916-11-23,1916,article
doc_0064,kv,1,1916-11-23,1916,article
doc_0064,md,1,1916-11-23,1916,article
doc_0064,me,1,1916-11-23,1916,article
doc_0064,mk,6,1916-11-23,1916,article
doc_0064,ro,7,1916-11-23,1916,article
doc_0064,rs,27,1916-11-23,1916,article
doc_0064,ru,13,1916-11-23,1916,article
doc_0064,tr,24,1916-11-23,1916,article
doc_0064,yu,1,1916-11-23,1916,article
doc_0065,gb,1,1916-11-23,1916,note
doc_0065,ru,1,1916-11-23,1916,note
doc_0066,bg,1,1916-11-30,1916,review
doc_0066,de,3,1916-11-30,1916,review
doc_0066,gb,5,1916-11-30,1916,review
doc_0066,ru,5,1916-11-30,1916,review
doc_0066,tr,3,1916-11-30,1916,review
doc_0067,ah,19,1916-11-30,1916,article
doc_0067,at,84,1916-11-30,1916,article
doc_0067,ba,4,1916-11-30,1916,article
doc_0067,cs,38,1916-11-30,1916,article
doc_0067,de,45,1916-11-30,1916,article
doc_0067,dk,1,1916-11-30,1916,article
doc_0067,es,1,1916-11-30,1916,article
doc_0067,fr,4,1916-11-30,1916,article
doc_0067,gb,3,1916-11-30,1916,article
doc_0067,gr,1,1916-11-30,1916,article
doc_0067,hr,1,1916-11-30,1916,article
doc_0067,hu,29,1916-11-30,1916,article
doc_0067,ie,1,1916-11-30,1916,article
doc_0067,in,1,1916-11-30,1916,article
doc_0067,it,7,1916-11-30,1916,article
doc_0067,me,1,1916-11-30,1916,article
doc_0067,pl,2,1916-11-30,1916,article
doc_0067,rs,5,1916-11-30,1916,article
doc_0067,ru,10,1916-11-30,1916,article
doc_0067,tr,10,1916-11-30,1916,article
doc_0067,us,2,1916-11-30,1916,article
doc_0067,yu,2,1916-11-30,1916,article
doc_0068,at,5,1916-11-30,1916,note
doc_0068,ch,1,1916-11-30,1916,note
doc_0068,gb,5,1916-11-30,1916,note
doc_0068,hr,2,1916-11-30,1916,note
doc_0068,it,10,1916-11-30,1916,note
doc_0068,ro,1,1916-11-30,1916,note
doc_0068,rs,5,1916-11-30,1916,note
doc_0068,yu,6,1916-11-30,1916,note
doc_0069,al,1,1916-11-30,1916,article
doc_0069,am,1,1916-11-30,1916,article
doc_0069,at,2,1916-11-30,1916,article
doc_0069,bg,17,1916-11-30,1916,article
doc_0069,ch,3,1916-11-30,1916,article
doc_0069,de,2,1916-11-30,1916,article
doc_0069,fr,2,1916-11-30,1916,article
doc_0069,gb,1,1916-11-30,1916,article
doc_0069,it,1,1916-11-30,1916,article
doc_0069,mk,4,1916-11-30,1916,article
doc_0069,ro,1,1916-11-30,1916,article
doc_0069,rs,1,1916-11-30,1916,article
doc_0069,tr,3,1916-11-30,1916,article
doc_0069,ua,1,1916-11-30,1916,article
doc_0069,yu,1,1916-11-30,1916,article
doc_0070,fr,10,1916-11-30,1916,review
doc_0070,gb,2,1916-11-30,1916,review
doc_0070,us,1,1916-11-30,1916,review
doc_0071,ah,7,1916-11-30,1916,article
doc_0071,at,8,1916-11-30,1916,article
doc_0071,cs,2,1916-11-30,1916,article
doc_0071,de,5,1916-11-30,1916,article
doc_0071,gb,1,1916-11-30,1916,article
doc_0071,hr,1,1916-11-30,1916,article
doc_0071,hu,10,1916-11-30,1916,article
doc_0071,ie,1,1916-11-30,1916,article
doc_0071,it,2,1916-11-30,1916,article
doc_0071,pl,2,1916-11-30,1916,article
doc_0072,de,3,1916-11-30,1916,note
doc_0072,ru,1,1916-11-30,1916,note
doc_0072,us,3,1916-11-30,1916,note
doc_0073,ah,1,1916-11-30,1916,review
doc_0073,al,1,1916-11-30,1916,review
doc_0073,at,1,1916-11-30,1916,review
doc_0073,ba,2,1916-11-30,1916,review
doc_0073,de,1,1916-11-30,1916,review
doc_0073,rs,1,1916-11-30,1916,review
doc_0073,yu,1,1916-11-30,1916,review
doc_0074,de,3,1916-11-30,1916,article
doc_0074,dk,5,1916-11-30,1916,article
doc_0074,gb,11,1916-11-30,1916,article
doc_0074,is,16,1916-11-30,1916,article
doc_0074,nl,1,1916-11-30,1916,article
doc_0074,no,2,1916-11-30,1916,article
doc_0074,se,1,1916-11-30,1916,article
doc_0075,at,1,1916-11-30,1916,note
doc_0075,bg,2,1916-11-30,1916,note
doc_0075,de,9,1916-11-30,1916,note
doc_0075,gb,1,1916-11-30,1916,note
doc_0075,ro,9,1916-11-30,1916,note
doc_0075,rs,2,1916-11-30,1916,note
doc_0076,de,1,1916-11-30,1916,note
doc_0076,gb,1,1916-11-30,1916,note
